,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
5446,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,15.7,"San Diego County, CA",13.9,17.4
5447,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,17.5,"Philadelphia, PA",14.8,20.1
5448,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,17.7,"Oakland (Alameda County), CA",12.8,23.8
5449,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,19.2,"Indianapolis (Marion County), IN",15.6,23.5
5450,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,20.2,"Columbus, OH",15.4,26.0
5454,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,26.4,"San Diego County, CA",23.8,29.0
5455,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,26.5,"Philadelphia, PA",22.6,30.4
5457,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,29.9,"Oakland (Alameda County), CA",22.8,38.6
5459,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,35.6,"Indianapolis (Marion County), IN",29.7,42.3
5460,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,36.8,"Portland (Multnomah County), OR",30.2,43.5
5461,"Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,42.7,"Columbus, OH",34.5,52.2
5465,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,128.9,"Seattle, WA",120.0,138.3
5467,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,142.0,"Oakland (Alameda County), CA",130.0,154.0
5469,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,148.0,"San Diego County, CA",143.7,152.3
5470,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,149.8,"San Francisco, CA",145.4,154.4
5475,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,183.5,"Indianapolis (Marion County), IN",174.3,193.0
5476,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,190.3,"Las Vegas (Clark County), NV",183.7,196.9
5477,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,203.0,"Columbus, OH",190.7,215.4
5480,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,230.2,"Philadelphia, PA",222.7,237.7
5482,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,352.9,"San Antonio, TX",343.2,362.6
5488,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,71.3,"Oakland (Alameda County), CA",55.5,90.2
5490,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,86.3,"Seattle, WA",68.3,109.1
5494,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,105.7,"San Diego County, CA",93.4,118.0
5495,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,106.6,"Philadelphia, PA",78.4,134.8
5496,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,108.2,"Las Vegas (Clark County), NV",91.1,125.3
5497,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,123.3,"San Francisco, CA",117.0,129.8
5498,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,154.9,"San Antonio, TX",105.2,219.9
5506,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,199.8,"Seattle, WA",158.7,249.1
5507,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,200.0,"Indianapolis (Marion County), IN",179.2,222.7
5509,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,213.7,"San Diego County, CA",184.5,242.8
5511,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,223.5,"Oakland (Alameda County), CA",196.6,250.4
5512,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,225.9,"Columbus, OH",199.5,252.2
5514,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,245.6,"Las Vegas (Clark County), NV",220.1,271.1
5515,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,264.5,"Philadelphia, PA",251.6,277.4
5518,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,288.9,"San Francisco, CA",265.1,314.5
5521,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,378.6,"San Antonio, TX",338.1,419.0
5525,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,108.5,"Oakland (Alameda County), CA",76.0,150.3
5527,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,119.3,"Las Vegas (Clark County), NV",103.9,134.8
5528,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,119.9,"San Diego County, CA",109.5,130.3
5529,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,126.0,"San Francisco, CA",112.8,140.4
5534,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,150.9,"Seattle, WA",86.4,247.5
5535,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,151.7,"Philadelphia, PA",124.5,179.0
5537,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,327.3,"San Antonio, TX",312.9,341.7
5541,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,39.6,"Las Vegas (Clark County), NV",16.2,63.0
5542,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Other,70.5,"Seattle, WA",20.2,192.2
5553,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,127.7,"Seattle, WA",117.5,139.0
5554,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,133.9,"Oakland (Alameda County), CA",113.0,154.9
5557,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,154.5,"San Diego County, CA",149.3,159.8
5559,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,155.7,"San Francisco, CA",148.7,163.1
5563,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,182.4,"Indianapolis (Marion County), IN",172.0,193.3
5566,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,200.8,"Columbus, OH",186.1,215.5
5567,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,208.3,"Las Vegas (Clark County), NV",200.1,216.6
5569,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,224.3,"Philadelphia, PA",214.3,234.3
5570,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,226.6,"Philadelphia, PA",216.7,236.5
5571,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,373.7,"San Antonio, TX",359.3,388.1
5576,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,99.2,"Seattle, WA",89.4,110.2
5579,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,116.7,"Oakland (Alameda County), CA",102.7,130.7
5580,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,119.9,"San Diego County, CA",114.8,125.0
5581,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,122.2,"San Francisco, CA",117.1,127.6
5584,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,141.2,"Las Vegas (Clark County), NV",133.4,149.0
5586,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,151.4,"Indianapolis (Marion County), IN",140.9,162.6
5587,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,153.2,"Columbus, OH",139.4,167.1
5591,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,186.0,"Philadelphia, PA",177.5,194.4
5592,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,289.1,"San Antonio, TX",277.7,300.5
5597,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,168.9,"Seattle, WA",152.7,186.5
5598,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,174.9,"Oakland (Alameda County), CA",153.9,195.9
5600,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,181.2,"San Francisco, CA",173.6,189.1
5602,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,183.2,"San Diego County, CA",175.8,190.7
5607,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,224.2,"Indianapolis (Marion County), IN",208.0,241.3
5608,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,246.0,"Las Vegas (Clark County), NV",235.1,257.0
5609,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,271.2,"Columbus, OH",248.1,294.2
5612,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,292.8,"Philadelphia, PA",279.1,306.5
5614,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,439.6,"San Antonio, TX",422.4,456.8
5622,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,142.1,"Portland (Multnomah County), OR",133.2,151.0
5624,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,149.0,"San Diego County, CA",144.7,153.2
5629,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,167.8,"Indianapolis (Marion County), IN",159.1,176.8
5634,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,197.0,"Las Vegas (Clark County), NV",190.3,203.7
5635,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,199.1,"Columbus, OH",186.8,211.4
5637,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,225.8,"Philadelphia, PA",218.4,233.2
5647,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,63.1,"Portland (Multnomah County), OR",41.6,91.8
5648,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,67.9,"Philadelphia, PA",47.1,88.7
5653,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,97.1,"San Diego County, CA",85.9,108.4
5657,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,126.0,"Las Vegas (Clark County), NV",106.3,145.7
5666,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,159.2,"Portland (Multnomah County), OR",117.8,210.5
5671,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,201.0,"San Diego County, CA",173.1,229.0
5672,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,201.5,"Columbus, OH",176.6,226.4
5673,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,205.7,"Indianapolis (Marion County), IN",184.9,228.4
5680,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,237.8,"Philadelphia, PA",225.8,249.8
5683,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,262.9,"Las Vegas (Clark County), NV",236.5,289.3
5696,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,115.6,"Las Vegas (Clark County), NV",100.3,130.9
5699,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,120.1,"San Diego County, CA",110.1,130.1
5705,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Hispanic,172.3,"Philadelphia, PA",143.8,200.9
5712,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,40.8,"Las Vegas (Clark County), NV",16.7,65.0
5715,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Other,241.1,"San Diego County, CA",157.5,353.3
5727,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,146.9,"Portland (Multnomah County), OR",137.3,156.5
5731,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,159.0,"San Diego County, CA",153.7,164.2
5732,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,159.6,"Indianapolis (Marion County), IN",149.9,169.9
5737,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,204.1,"Columbus, OH",189.3,219.0
5740,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,White,216.6,"Las Vegas (Clark County), NV",208.2,225.0
5749,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,104.0,"Portland (Multnomah County), OR",94.3,113.8
5751,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,114.8,"San Diego County, CA",109.9,119.7
5757,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,134.4,"Indianapolis (Marion County), IN",124.4,145.0
5760,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,149.3,"Las Vegas (Clark County), NV",141.3,157.3
5762,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,159.4,"Columbus, OH",145.2,173.5
5765,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Female,All,174.2,"Philadelphia, PA",166.1,182.4
5775,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,193.2,"San Diego County, CA",185.7,200.8
5776,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,195.2,"Portland (Multnomah County), OR",178.5,211.9
5782,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,213.7,"Indianapolis (Marion County), IN",198.1,230.2
5786,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,251.3,"Las Vegas (Clark County), NV",240.2,262.4
5787,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,253.4,"Columbus, OH",231.0,275.7
5790,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Male,All,299.4,"Philadelphia, PA",285.7,313.1
5800,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,141.4,"San Diego County, CA",137.2,145.5
5802,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,143.5,"Portland (Multnomah County), OR",134.6,152.4
5808,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,174.2,"Indianapolis (Marion County), IN",165.4,183.4
5812,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,198.1,"Columbus, OH",185.9,210.3
5813,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,201.2,"Las Vegas (Clark County), NV",194.5,208.0
5814,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,203.6,"Philadelphia, PA",196.6,210.5
5820,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,359.0,"Oakland (Alameda County), CA",329.2,388.8
5830,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,67.9,"Philadelphia, PA",47.8,87.9
5831,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,79.5,"Oakland (Alameda County), CA",62.9,99.1
5832,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,82.9,"Portland (Multnomah County), OR",58.6,113.7
5836,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,102.0,"San Diego County, CA",90.9,113.0
5839,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,132.5,"Las Vegas (Clark County), NV",112.0,152.9
5851,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,169.2,"Portland (Multnomah County), OR",127.5,220.3
5852,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,195.6,"San Diego County, CA",168.8,222.4
5856,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,206.0,"Indianapolis (Marion County), IN",185.3,228.4
5857,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,207.1,"Columbus, OH",182.1,232.1
5858,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,211.7,"Oakland (Alameda County), CA",185.6,237.8
5863,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,229.4,"Philadelphia, PA",217.7,241.1
5867,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,285.1,"Las Vegas (Clark County), NV",258.1,312.0
5876,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,95.2,"Portland (Multnomah County), OR",52.0,159.7
5877,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,107.5,"Oakland (Alameda County), CA",76.4,147.0
5878,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,115.0,"San Diego County, CA",105.4,124.6
5883,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,137.1,"Las Vegas (Clark County), NV",120.1,154.1
5889,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,147.9,"Philadelphia, PA",121.8,173.9
5897,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,42.4,"Las Vegas (Clark County), NV",20.2,64.6
5901,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,233.4,"San Diego County, CA",151.0,344.5
5909,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,134.7,"Oakland (Alameda County), CA",114.6,154.8
5912,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,145.9,"Portland (Multnomah County), OR",136.4,155.5
5913,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,149.0,"San Diego County, CA",144.0,154.1
5918,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,169.7,"Indianapolis (Marion County), IN",159.7,180.3
5921,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,177.7,"Philadelphia, PA",169.0,186.5
5925,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,201.7,"Columbus, OH",187.0,216.4
5928,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,214.5,"Las Vegas (Clark County), NV",206.1,222.9
5936,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,108.3,"San Diego County, CA",103.6,113.0
5938,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,110.9,"Portland (Multnomah County), OR",100.8,121.0
5940,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,117.3,"Oakland (Alameda County), CA",103.5,131.0
5944,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,133.3,"Indianapolis (Marion County), IN",123.4,143.8
5949,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,147.5,"Las Vegas (Clark County), NV",139.5,155.5
5951,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,156.0,"Philadelphia, PA",148.3,163.7
5952,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,158.6,"Columbus, OH",144.6,172.6
5961,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,172.7,"Oakland (Alameda County), CA",152.0,193.3
5963,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,183.0,"San Diego County, CA",175.7,190.2
5964,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,187.3,"Portland (Multnomah County), OR",171.1,203.4
5972,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,231.6,"Indianapolis (Marion County), IN",215.4,248.7
5974,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,249.7,"Columbus, OH",227.7,271.6
5975,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,264.7,"Las Vegas (Clark County), NV",253.2,276.1
5976,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,273.4,"Philadelphia, PA",260.3,286.4
5984,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,133.2,"San Francisco, CA",129.0,137.5
5985,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,136.2,"Oakland (Alameda County), CA",124.7,147.6
5986,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,138.5,"Portland (Multnomah County), OR",129.9,147.2
5989,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,143.3,"San Diego County, CA",139.2,147.4
5992,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,162.3,"Fort Worth (Tarrant County), TX",155.8,168.8
5995,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,171.4,"Indianapolis (Marion County), IN",162.7,180.5
5999,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,204.9,"Columbus, OH",192.4,217.3
6000,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,208.6,"Philadelphia, PA",201.5,215.6
6001,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,217.6,"Las Vegas (Clark County), NV",210.5,224.6
6009,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,58.9,"Philadelphia, PA",39.9,77.8
6011,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,72.0,"Portland (Multnomah County), OR",49.6,101.2
6012,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,72.2,"Oakland (Alameda County), CA",56.8,90.5
6013,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,74.2,"Fort Worth (Tarrant County), TX",50.4,105.3
6017,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,94.0,"San Diego County, CA",83.9,104.2
6021,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,115.4,"San Francisco, CA",109.4,121.7
6023,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,152.5,"Las Vegas (Clark County), NV",130.5,174.5
6031,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,165.2,"Portland (Multnomah County), OR",123.3,216.6
6032,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,169.3,"Fort Worth (Tarrant County), TX",148.7,189.8
6035,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,202.6,"Indianapolis (Marion County), IN",182.2,224.7
6036,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,204.3,"Oakland (Alameda County), CA",178.5,230.1
6037,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,206.9,"Columbus, OH",181.6,232.2
6038,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,207.0,"San Francisco, CA",187.1,228.7
6043,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,226.7,"San Diego County, CA",198.3,255.0
6044,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,235.4,"Philadelphia, PA",223.6,247.1
6047,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,309.4,"Las Vegas (Clark County), NV",280.5,338.4
6053,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,96.6,"Fort Worth (Tarrant County), TX",80.7,112.4
6054,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,120.2,"San Diego County, CA",110.7,129.8
6057,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,129.8,"Oakland (Alameda County), CA",96.6,170.6
6059,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,131.9,"San Francisco, CA",118.5,146.4
6063,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,151.4,"Philadelphia, PA",126.0,176.9
6066,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,159.6,"Las Vegas (Clark County), NV",141.3,178.0
6071,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Multiracial,204.2,"Philadelphia, PA",127.2,281.2
6074,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,78.0,"Las Vegas (Clark County), NV",44.7,111.4
6076,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,203.8,"San Diego County, CA",131.9,300.9
6082,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,123.2,"Oakland (Alameda County), CA",104.3,142.2
6084,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,134.9,"San Francisco, CA",128.4,141.8
6086,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,142.0,"Portland (Multnomah County), OR",132.6,151.3
6088,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,150.5,"San Diego County, CA",145.4,155.5
6094,"Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,165.7,"Indianapolis (Marion County), IN",155.8,176.1
